"2021-01-02 20:55:06,640",437,389778,166.7,356,0.002118
"2021-01-02 20:55:12,269",438,390080,28.5,52,0.002112
"2021-01-02 20:56:05,372",439,392848,263.2,604,0.002057
"2021-01-02 20:56:56,872",440,395550,257.9,582,0.002005
"2021-01-02 20:57:36,007",441,397591,192.1,421,0.001966
"2021-01-02 20:58:23,080",442,400057,235.5,523,0.001921
"2021-01-02 20:58:56,923",443,401824,165.3,356,0.001889
"2021-01-02 20:59:47,709",444,404453,248.1,573,0.001842
"2021-01-02 21:00:32,958",445,406813,222.6,499,0.001802
"2021-01-02 21:01:20,052",446,409254,228.1,523,0.001761
"2021-01-02 21:01:54,671",447,411004,165.0,365,0.001732
"2021-01-02 21:02:30,213",448,412856,173.6,376,0.001702
"2021-01-02 21:03:22,387",449,415564,255.4,592,0.001659
"2021-01-02 21:04:07,170",450,417896,218.7,493,0.001623
"2021-01-02 21:04:37,409",451,419482,150.8,313,0.001599
"2021-01-02 21:05:35,273",452,422513,286.6,671,0.001554
"2021-01-02 21:06:15,718",453,424656,204.6,437,0.001523
"2021-01-02 21:06:57,092",454,426826,208.2,449,0.001493
"2021-01-02 21:08:04,491",455,430420,336.4,742,0.001444
"2021-01-02 21:09:17,344",456,434386,375.6,781,0.001391
"2021-01-02 21:10:20,331",457,437843,330.1,660,0.001347
"2021-01-02 21:11:43,979",458,442407,435.2,918,0.001292
"2021-01-02 21:12:23,711",459,444597,209.5,394,0.001266
"2021-01-02 21:13:36,833",460,448596,382.1,784,0.001220
"2021-01-02 21:14:34,890",461,451780,304.6,602,0.001185
"2021-01-02 21:15:42,738",462,455511,358.5,719,0.001145
"2021-01-02 21:16:30,604",463,458117,247.6,484,0.001119
"2021-01-02 21:16:56,173",464,459516,132.8,245,0.001104
"2021-01-02 21:17:37,205",465,461757,214.6,409,0.001082
"2021-01-02 21:17:56,476",466,462812,100.5,182,0.001072
"2021-01-02 21:18:37,558",467,465062,214.9,409,0.001050
"2021-01-02 21:18:45,047",468,465473,38.9,68,0.001046
"2021-01-02 21:19:13,274",469,467028,149.0,272,0.001032
"2021-01-02 21:19:36,265",470,468301,122.0,219,0.001020
"2021-01-02 21:19:55,338",471,469342,99.5,180,0.001010
"2021-01-02 21:20:03,773",472,469804,43.7,77,0.001006
"2021-01-02 21:20:37,539",473,471664,177.7,330,0.000989
"2021-01-02 21:20:43,565",474,471999,31.6,55,0.000986
"2021-01-02 21:21:01,321",475,472965,92.0,167,0.000978
"2021-01-02 21:21:58,009",476,476060,293.7,586,0.000951
"2021-01-02 21:22:50,193",477,478907,271.3,534,0.000927
"2021-01-02 21:23:23,725",478,480760,178.3,328,0.000912
"2021-01-02 21:23:57,373",479,482602,176.4,329,0.000897
"2021-01-02 21:25:05,322",480,486314,354.8,721,0.000868
"2021-01-02 21:26:07,602",481,489712,322.9,652,0.000842
"2021-01-02 21:27:20,639",482,493715,382.9,783,0.000813
"2021-01-02 21:28:16,497",483,496797,296.5,576,0.000792
"2021-01-02 21:29:24,355",484,500524,358.0,719,0.000766
"2021-01-02 21:30:30,216",485,504142,347.4,695,0.000743
"2021-01-02 21:31:28,203",486,507343,309.3,601,0.000722
"2021-01-02 21:32:37,129",487,511120,362.6,732,0.000699
"2021-01-02 21:32:46,397",488,511634,48.8,85,0.000696
"2021-01-02 21:33:16,323",489,513264,155.7,290,0.000687
"2021-01-02 21:33:26,724",490,513834,54.3,96,0.000683
"2021-01-02 21:34:04,065",491,515888,196.7,369,0.000671
"2021-01-02 21:35:10,975",492,519565,353.8,707,0.000651
"2021-01-02 21:36:17,720",493,523237,353.6,706,0.000631
"2021-01-02 21:36:43,752",494,524661,136.0,250,0.000623
"2021-01-02 21:37:49,600",495,528293,349.5,695,0.000605
"2021-01-02 21:38:58,244",496,532054,360.6,729,0.000586
"2021-01-02 21:40:03,432",497,535622,341.3,687,0.000569
"2021-01-02 21:41:05,692",498,539036,326.9,652,0.000553
"2021-01-02 21:42:04,708",499,542258,307.8,613,0.000539
"2021-01-02 21:42:30,841",500,543693,136.7,251,0.000533
"2021-01-02 21:43:25,156",501,546669,284.0,558,0.000520
"2021-01-02 21:44:02,830",502,548716,194.2,372,0.000511
"2021-01-02 21:45:19,880",503,552925,402.6,834,0.000494
"2021-01-02 21:46:28,960",504,556725,365.1,734,0.000480
"2021-01-02 21:47:43,253",505,560792,389.3,799,0.000465
"2021-01-02 21:48:30,171",506,563364,246.6,474,0.000455
"2021-01-02 21:49:14,258",507,565762,228.4,442,0.000447
"2021-01-02 21:49:27,661",508,566504,70.2,124,0.000444
"2021-01-02 21:50:43,012",509,570633,395.1,812,0.000430
"2021-01-02 21:51:48,061",510,574178,338.8,685,0.000419
"2021-01-02 21:52:36,827",511,576829,252.0,494,0.000411
"2021-01-02 21:53:45,918",512,580626,364.8,734,0.000399
"2021-01-02 21:54:55,584",513,584436,364.8,741,0.000388
"2021-01-02 21:55:49,990",514,587439,289.5,559,0.000379
"2021-01-02 21:56:53,940",515,590958,337.6,672,0.000370
"2021-01-02 21:57:00,533",516,591318,34.0,60,0.000369
"2021-01-02 21:58:32,441",517,596356,484.9,1026,0.000355
"2021-01-02 21:58:37,051",518,596608,23.5,41,0.000355
"2021-01-02 21:59:50,787",519,600652,388.3,792,0.000345
"2021-01-02 22:00:58,823",520,604391,359.5,721,0.000336
"2021-01-02 22:01:39,632",521,606647,216.8,406,0.000330
"2021-01-02 22:01:54,920",522,607481,80.4,143,0.000329
"2021-01-02 22:02:16,565",523,608666,113.7,205,0.000326
"2021-01-02 22:02:23,624",524,609061,38.0,64,0.000325
"2021-01-02 22:02:59,110",525,611019,187.6,349,0.000321
"2021-01-02 22:04:36,212",526,616345,512.7,1096,0.000309
"2021-01-02 22:05:48,398",527,620322,383.7,772,0.000301
"2021-01-02 22:06:43,284",528,623371,295.6,565,0.000295
"2021-01-02 22:07:54,696",529,627321,382.3,763,0.000287
"2021-01-02 22:08:56,161",530,630712,328.0,642,0.000281
"2021-01-02 22:10:02,876",531,634375,352.6,705,0.000275
"2021-01-02 22:11:13,270",532,638262,376.1,750,0.000268
"2021-01-02 22:12:14,634",533,641469,308.6,683,0.000263
"2021-01-02 22:13:18,174",534,644808,321.6,753,0.000257
"2021-01-02 22:13:38,742",535,645870,102.2,204,0.000256
"2021-01-02 22:13:45,304",536,646206,31.8,60,0.000255
"2021-01-02 22:14:19,658",537,647973,170.7,362,0.000252
"2021-01-02 22:14:43,208",538,649239,123.2,237,0.000251
"2021-01-02 22:15:23,118",539,651332,201.4,430,0.000247
"2021-01-02 22:15:36,839",540,652051,68.4,132,0.000246
"2021-01-02 22:16:10,089",541,653818,171.1,348,0.000244
"2021-01-02 22:16:45,686",542,655697,182.1,377,0.000241
"2021-01-02 22:17:24,196",543,657743,197.6,413,0.000238
"2021-01-02 22:18:07,895",544,660054,223.9,479,0.000235
"2021-01-02 22:18:46,801",545,662099,198.1,418,0.000232
"2021-01-02 22:19:11,256",546,663380,123.0,247,0.000231
"2021-01-02 22:19:43,778",547,665110,167.2,340,0.000228
"2021-01-02 22:20:25,525",548,667303,211.7,454,0.000226
"2021-01-02 22:20:44,432",549,668319,98.5,186,0.000224
"2021-01-02 22:21:20,142",550,670202,182.6,378,0.000222
"2021-01-02 22:22:06,659",551,672657,236.1,516,0.000219
"2021-01-02 22:22:54,985",552,675200,245.8,540,0.000216
"2021-01-02 22:23:28,841",553,676985,172.0,356,0.000214
"2021-01-02 22:23:55,348",554,678372,133.7,270,0.000212
"2021-01-02 22:24:48,888",555,681214,275.5,611,0.000209
"2021-01-02 22:25:31,149",556,683458,217.3,460,0.000207
"2021-01-02 22:26:05,580",557,685267,174.5,363,0.000205
"2021-01-02 22:26:17,961",558,685913,61.3,118,0.000204
"2021-01-02 22:27:14,469",559,688882,285.7,652,0.000201
"2021-01-02 22:27:27,697",560,689578,66.9,127,0.000201
"2021-01-02 22:27:35,479",561,689984,37.9,72,0.000200
"2021-01-02 22:28:17,549",562,692209,215.4,458,0.000198
"2021-01-02 22:29:04,834",563,694707,241.8,526,0.000196
"2021-01-02 22:29:49,990",564,697090,231.7,498,0.000193
"2021-01-02 22:30:42,850",565,699884,270.5,601,0.000191
"2021-01-02 22:36:11,236",566,718429,1838.4,818,0.000175
"2021-01-02 22:36:48,070",567,720319,181.7,392,0.000174
"2021-01-02 22:37:31,606",568,722621,220.8,477,0.000172
"2021-01-02 22:37:40,991",569,722899,26.0,88,0.000172
"2021-01-02 22:37:45,642",570,723038,12.7,43,0.000172
"2021-01-02 22:37:50,241",571,723175,12.7,42,0.000172
"2021-01-02 22:38:00,974",572,723494,30.2,101,0.000172
"2021-01-02 22:38:13,706",573,723873,35.8,122,0.000171
"2021-01-02 22:38:32,974",574,724444,54.2,190,0.000171
"2021-01-02 22:38:48,006",575,724891,42.3,145,0.000171
"2021-01-02 22:39:00,468",576,725558,63.8,119,0.000170
"2021-01-02 22:39:48,967",577,728122,247.9,542,0.000168
"2021-01-02 22:40:54,083",578,731564,332.1,776,0.000166
"2021-01-02 22:41:35,551",579,733770,212.2,450,0.000165
"2021-01-02 22:42:42,902",580,737361,349.4,810,0.000162
"2021-01-02 22:43:57,477",581,741311,381.9,921,0.000160
"2021-01-02 22:44:56,380",582,744421,299.0,686,0.000158
"2021-01-02 22:45:20,695",583,745675,120.7,245,0.000157
"2021-01-02 22:45:39,884",584,746707,101.1,105,0.000157
"2021-01-02 22:48:58,700",585,757764,1094.3,799,0.000151
"2021-01-02 22:50:01,606",586,761090,321.5,744,0.000149
"2021-01-02 22:50:58,441",587,764083,287.7,656,0.000148
"2021-01-02 22:51:06,570",588,764508,40.4,76,0.000148
"2021-01-02 22:52:30,245",589,768906,423.0,1067,0.000145
"2021-01-02 22:52:55,506",590,770228,126.7,256,0.000145
"2021-01-02 22:53:42,761",591,772718,238.6,525,0.000144
"2021-01-02 22:54:43,291",592,775913,307.5,709,0.000142
"2021-01-02 22:55:30,293",593,778379,237.1,522,0.000141
"2021-01-02 22:56:17,102",594,780859,239.0,519,0.000140
"2021-01-02 22:57:21,422",595,784248,326.1,765,0.000139
"2021-01-02 22:58:28,236",596,787779,340.7,802,0.000138
"2021-01-02 22:59:13,595",597,790169,230.9,500,0.000137
"2021-01-02 23:00:10,588",598,793185,291.6,659,0.000136
"2021-01-02 23:00:49,394",599,795262,200.6,416,0.000135
"2021-01-02 23:01:25,482",600,797163,183.6,383,0.000134
"2021-01-02 23:02:29,195",601,800525,324.4,755,0.000133
"2021-01-02 23:03:30,632",602,803773,315.0,722,0.000132
"2021-01-02 23:08:11,568",603,819576,1565.4,1006,0.000127
"2021-01-02 23:08:49,832",604,821595,194.3,410,0.000127
"2021-01-02 23:09:54,943",605,825041,333.2,776,0.000126
"2021-01-02 23:10:02,229",606,825433,37.6,68,0.000126
"2021-01-02 23:10:56,624",607,828312,278.0,622,0.000125
"2021-01-02 23:11:06,340",608,828831,49.7,91,0.000125
"2021-01-02 23:12:06,129",609,831995,304.8,699,0.000124
"2021-01-02 23:12:12,664",610,832344,33.4,60,0.000124
"2021-01-02 23:13:08,091",611,835273,281.6,637,0.000123
"2021-01-02 23:13:20,691",612,835943,64.7,120,0.000123
"2021-01-02 23:14:19,886",613,839071,301.5,690,0.000123
"2021-01-02 23:15:11,983",614,841845,268.4,590,0.000122
"2021-01-02 23:16:17,459",615,845320,336.3,782,0.000121
"2021-01-02 23:17:17,228",616,848482,305.7,698,0.000121
"2021-01-02 23:18:09,405",617,851228,264.0,591,0.000120
"2021-01-02 23:19:03,791",618,854119,279.9,622,0.000119
"2021-01-02 23:20:33,488",619,858853,456.2,1169,0.000118
"2021-01-02 23:21:46,443",620,862724,375.1,895,0.000118
"2021-01-02 23:22:50,970",621,866140,330.4,767,0.000117
"2021-01-02 23:24:15,257",622,870621,435.1,1078,0.000116
"2021-01-02 23:25:24,601",623,874291,355.0,840,0.000116
"2021-01-02 23:25:36,847",624,874941,61.8,117,0.000116
"2021-01-02 23:26:53,446",625,879015,395.5,953,0.000115
"2021-01-02 23:27:53,578",626,882212,310.5,703,0.000115
"2021-01-02 23:28:50,473",627,885233,293.1,657,0.000114
"2021-01-02 23:29:59,212",628,888993,360.0,731,0.000114
"2021-01-02 23:30:12,082",629,889702,68.1,119,0.000114
"2021-01-02 23:30:18,519",630,890063,34.3,58,0.000114
"2021-01-02 23:32:22,053",631,896875,659.0,1476,0.000113
"2021-01-02 23:32:27,738",632,897188,29.8,51,0.000113
"2021-01-02 23:34:31,165",633,904004,660.3,1471,0.000112
"2021-01-02 23:36:03,257",634,909066,489.8,1029,0.000111
"2021-01-02 23:37:38,489",635,914330,510.7,1071,0.000111
"2021-01-02 23:38:42,498",636,917852,340.4,672,0.000110
"2021-01-02 23:39:39,754",637,921006,305.5,592,0.000110
"2021-01-02 23:39:54,264",638,921816,78.2,135,0.000110
"2021-01-02 23:40:42,118",639,924449,254.0,484,0.000110
"2021-01-02 23:41:34,486",640,927357,282.3,536,0.000109
"2021-01-02 23:42:55,246",641,931803,430.6,881,0.000109
"2021-01-02 23:44:19,071",642,936414,446.4,920,0.000109
"2021-01-02 23:46:23,762",643,943294,664.5,1490,0.000108
"2021-01-02 23:48:23,912",644,949904,638.2,1422,0.000107
"2021-01-02 23:50:03,080",645,955364,527.9,1125,0.000107
"2021-01-02 23:51:12,661",646,959193,369.9,740,0.000107
"2021-01-02 23:52:28,772",647,963388,405.6,821,0.000106
"2021-01-02 23:53:30,542",648,966738,321.1,647,0.000106
"2021-01-02 23:53:50,024",649,967762,98.3,192,0.000106
"2021-01-02 23:54:39,677",650,970398,254.5,558,0.000106
"2021-01-02 23:55:14,854",651,972253,179.2,372,0.000106
"2021-01-02 23:55:44,601",652,973848,154.1,307,0.000106
"2021-01-02 23:56:22,549",653,975847,192.7,406,0.000106
"2021-01-02 23:57:00,297",654,977869,196.0,404,0.000106
"2021-01-02 23:57:43,693",655,980158,221.2,475,0.000105
"2021-01-03 00:00:15,776",656,988651,840.8,608,0.000105
"2021-01-03 00:01:03,637",657,991179,244.7,533,0.000105
"2021-01-03 00:01:35,313",658,992872,163.9,330,0.000105
"2021-01-03 00:02:17,680",659,995112,217.2,462,0.000105
"2021-01-03 00:03:02,924",660,997512,232.7,499,0.000105
"2021-01-03 00:04:08,898",661,1001002,338.9,789,0.000104
"2021-01-03 00:05:16,671",662,1004592,348.6,816,0.000104
"2021-01-03 00:06:23,071",663,1008118,343.1,796,0.000104
"2021-01-03 00:07:13,418",664,1010776,258.3,567,0.000104
"2021-01-03 00:07:42,747",665,1012334,150.3,302,0.000104
"2021-01-03 00:08:15,351",666,1014054,168.2,341,0.000104
"2021-01-03 00:09:31,526",667,1018045,387.9,946,0.000104
"2021-01-03 00:09:43,530",668,1018654,58.6,114,0.000104
"2021-01-03 00:10:37,404",669,1021505,277.5,615,0.000104
"2021-01-03 00:11:43,124",670,1025021,343.1,785,0.000104
"2021-01-03 00:12:12,717",671,1026602,153.1,305,0.000103
"2021-01-03 00:12:22,325",672,1027114,49.4,90,0.000103
"2021-01-03 00:13:54,601",673,1032001,473.9,1213,0.000103
"2021-01-03 00:15:20,149",674,1036545,442.2,1099,0.000103
"2021-01-03 00:16:27,952",675,1040169,353.5,817,0.000103
"2021-01-03 00:17:28,772",676,1043418,316.2,713,0.000103
"2021-01-03 00:18:33,233",677,1046860,335.3,767,0.000103
"2021-01-03 00:18:53,212",678,1047923,103.4,197,0.000103
"2021-01-03 00:20:19,984",679,1052533,448.7,1119,0.000103
"2021-01-03 00:21:25,681",680,1056047,343.6,785,0.000103
"2021-01-03 00:22:31,425",681,1059553,340.6,786,0.000102
"2021-01-03 00:23:33,217",682,1062846,320.1,727,0.000102
"2021-01-03 00:24:47,468",683,1066795,384.3,916,0.000102
"2021-01-03 00:29:43,372",684,1083566,1670.2,594,0.000102
"2021-01-03 00:30:47,729",685,1086994,333.9,765,0.000102
"2021-01-03 00:36:07,244",686,1105055,1795.6,856,0.000102
"2021-01-03 00:36:42,994",687,1106930,181.0,379,0.000102
"2021-01-03 00:37:38,356",688,1109835,280.6,636,0.000102
"2021-01-03 00:38:13,689",689,1111687,178.4,374,0.000101
"2021-01-03 00:39:01,088",690,1114157,239.3,527,0.000101
"2021-01-03 00:40:15,372",691,1118067,380.7,916,0.000101
"2021-01-03 00:41:22,857",692,1121629,346.6,812,0.000101
"2021-01-03 00:41:33,988",693,1122217,57.2,90,0.000101
"2021-01-03 00:41:42,535",694,1122662,42.8,79,0.000101
"2021-01-03 00:42:53,604",695,1126391,361.7,867,0.000101
"2021-01-03 00:44:19,545",696,1130929,441.6,1105,0.000101
"2021-01-03 00:45:37,330",697,1135006,396.4,972,0.000101
"2021-01-03 00:47:09,752",698,1139853,471.1,1216,0.000101
"2021-01-03 00:47:19,102",699,1140349,48.1,88,0.000101
"2021-01-03 00:48:23,896",700,1143758,332.5,692,0.000101
"2021-01-03 00:53:44,014",701,1162028,1821.0,291,0.000101
"2021-01-03 00:53:52,397",702,1162475,42.4,78,0.000101
"2021-01-03 00:54:38,539",703,1164904,235.6,511,0.000101
"2021-01-03 00:55:27,365",704,1167491,251.3,546,0.000101
"2021-01-03 00:56:47,220",705,1171703,407.7,1005,0.000101
"2021-01-03 00:56:56,289",706,1172184,46.6,85,0.000101
"2021-01-03 00:57:48,612",707,1174948,267.4,594,0.000101
"2021-01-03 00:58:59,308",708,1178661,358.0,861,0.000101
"2021-01-03 00:59:42,943",709,1179957,124.0,478,0.000101
"2021-01-03 01:00:21,993",710,1181134,112.8,420,0.000101
"2021-01-03 01:00:58,508",711,1182224,104.5,388,0.000101
"2021-01-03 01:01:44,335",712,1184634,232.5,506,0.000101
"2021-01-03 01:02:25,204",713,1186791,209.4,443,0.000101
"2021-01-03 01:03:16,237",714,1189478,259.3,576,0.000101
"2021-01-03 01:04:41,314",715,1193954,433.7,1091,0.000101
"2021-01-03 01:06:04,761",716,1198338,425.2,1064,0.000101
"2021-01-03 01:06:44,809",717,1200449,203.9,432,0.000101
"2021-01-03 01:07:05,730",718,1201547,105.9,208,0.000101
"2021-01-03 01:08:02,124",719,1204527,288.9,650,0.000101
"2021-01-03 01:09:26,879",720,1208991,433.1,1086,0.000101
"2021-01-03 01:11:03,312",721,1214056,489.0,1286,0.000101
"2021-01-03 01:12:30,402",722,1218655,446.9,1125,0.000101
"2021-01-03 01:13:42,064",723,1222441,367.3,874,0.000100
"2021-01-03 01:15:34,199",724,1228561,591.3,1307,0.000100
"2021-01-03 01:17:29,624",725,1234892,612.4,1355,0.000100
"2021-01-03 01:18:43,392",726,1238934,391.7,792,0.000100
"2021-01-03 01:20:30,903",727,1244810,569.7,1241,0.000100
"2021-01-03 01:21:56,789",728,1249528,456.8,948,0.000100
"2021-01-03 01:23:00,510",729,1253021,338.7,669,0.000100
"2021-01-03 01:24:40,476",730,1258510,533.8,1136,0.000100
"2021-01-03 01:25:19,512",731,1260626,203.3,387,0.000100
"2021-01-03 01:27:29,112",732,1267690,681.6,1563,0.000100
"2021-01-03 01:28:59,506",733,1272632,478.4,1007,0.000100
"2021-01-03 01:30:35,742",734,1277916,512.5,1085,0.000100
"2021-01-03 01:32:24,128",735,1283852,576.8,1253,0.000100
"2021-01-03 01:34:18,819",736,1290132,610.0,1343,0.000100
"2021-01-03 01:36:15,586",737,1296517,618.8,1373,0.000100
"2021-01-03 01:38:03,347",738,1302416,571.5,1244,0.000100
"2021-01-03 01:40:13,200",739,1309538,690.6,1567,0.000100
"2021-01-03 01:41:23,836",740,1313392,372.3,754,0.000100
"2021-01-03 01:41:39,562",741,1314242,81.8,147,0.000100
"2021-01-03 01:42:15,199",742,1316185,187.1,350,0.000100
"2021-01-03 01:44:07,958",743,1322356,598.3,1316,0.000100
"2021-01-03 01:44:41,054",744,1324170,175.4,323,0.000100
"2021-01-03 01:46:40,858",745,1330709,633.4,1417,0.000100
"2021-01-03 01:47:50,352",746,1334506,367.3,739,0.000100
"2021-01-03 01:49:14,965",747,1339133,448.1,930,0.000100
"2021-01-03 01:51:06,777",748,1345261,593.6,1302,0.000100
"2021-01-03 01:52:40,706",749,1350398,498.1,1053,0.000100
"2021-01-03 01:55:08,760",750,1358523,790.3,1851,0.000100
"2021-01-03 01:57:09,726",751,1365169,645.3,1435,0.000100
"2021-01-03 01:58:46,479",752,1370454,512.6,1091,0.000100
"2021-01-03 01:59:43,260",753,1373579,303.4,587,0.000100
"2021-01-03 02:01:04,131",754,1377996,427.8,882,0.000100
"2021-01-03 02:03:25,539",755,1385745,752.4,1745,0.000100
"2021-01-03 02:05:18,467",756,1391934,600.2,1317,0.000100
"2021-01-03 02:07:18,745",757,1398537,641.6,1424,0.000100
"2021-01-03 02:08:03,623",758,1400988,237.0,451,0.000100
"2021-01-03 02:08:59,907",759,1404083,301.4,581,0.000100
"2021-01-03 02:10:54,002",760,1410340,607.9,1334,0.000100
"2021-01-03 02:12:06,636",761,1414330,387.7,778,0.000100
"2021-01-03 02:14:09,458",762,1421061,652.9,1462,0.000100
"2021-01-03 02:14:22,450",763,1421779,69.4,120,0.000100
"2021-01-03 02:16:13,296",764,1427864,589.8,1288,0.000100
"2021-01-03 02:17:01,747",765,1430531,258.7,491,0.000100
"2021-01-03 02:17:42,634",766,1432764,216.4,407,0.000100
"2021-01-03 02:18:52,638",767,1436599,372.7,745,0.000100
"2021-01-03 02:20:55,790",768,1443323,651.6,1466,0.000100
"2021-01-03 02:23:39,594",769,1452261,865.7,2108,0.000100
"2021-01-03 02:23:44,130",770,1452512,24.1,41,0.000100
"2021-01-03 02:25:09,847",771,1457204,454.3,945,0.000100
"2021-01-03 02:26:16,843",772,1460887,358.0,709,0.000100
"2021-01-03 02:27:40,052",773,1465469,445.2,912,0.000100
"2021-01-03 02:29:36,376",774,1471841,618.3,1366,0.000100
"2021-01-03 02:30:13,149",775,1473877,197.8,362,0.000100
"2021-01-03 02:31:44,693",776,1478874,483.1,1022,0.000100
"2021-01-03 02:33:07,572",777,1483398,437.5,909,0.000100
"2021-01-03 02:34:26,681",778,1487725,419.2,860,0.000100
"2021-01-03 02:35:18,834",779,1490587,276.6,533,0.000100
"2021-01-03 02:36:02,906",780,1492998,232.7,442,0.000100
"2021-01-03 02:37:39,752",781,1498282,509.9,1095,0.000100
"2021-01-03 02:39:51,465",782,1505493,698.8,1599,0.000100
"2021-01-03 02:41:11,724",783,1509861,421.4,876,0.000100
"2021-01-03 02:42:04,010",784,1512711,274.6,535,0.000100
"2021-01-03 02:43:38,891",785,1517905,504.8,1069,0.000100
"2021-01-03 02:44:29,060",786,1520643,264.6,511,0.000100
"2021-01-03 02:45:50,961",787,1525126,434.3,897,0.000100
"2021-01-03 02:47:53,291",788,1531822,649.3,1458,0.000100
"2021-01-03 02:49:16,514",789,1536407,446.0,914,0.000100
"2021-01-03 02:50:16,480",790,1539689,318.3,625,0.000100
"2021-01-03 02:51:35,523",791,1544007,418.3,860,0.000100
"2021-01-03 02:52:34,900",792,1547252,313.9,618,0.000100
"2021-01-03 02:54:25,545",793,1553313,588.1,1287,0.000100
"2021-01-03 02:55:58,237",794,1558386,491.5,1039,0.000100
"2021-01-03 02:57:37,396",795,1563828,527.9,1127,0.000100
"2021-01-03 02:59:34,778",796,1570254,624.4,1384,0.000100
"2021-01-03 03:01:33,452",797,1576771,633.6,1404,0.000100
"2021-01-03 03:03:13,189",798,1582265,536.2,1135,0.000100
"2021-01-03 03:05:12,198",799,1588819,638.0,1410,0.000100
"2021-01-03 03:06:20,479",800,1592571,365.2,726,0.000100
"2021-01-03 03:07:33,615",801,1596585,390.1,785,0.000100
"2021-01-03 03:09:35,788",802,1603273,650.0,1456,0.000100
"2021-01-03 03:11:41,829",803,1610163,669.0,1513,0.000100
"2021-01-03 03:12:26,696",804,1612629,239.2,451,0.000100
"2021-01-03 03:13:26,266",805,1615918,319.6,620,0.000100
"2021-01-03 03:13:58,901",806,1617690,170.7,319,0.000100
"2021-01-03 03:15:36,751",807,1623063,522.5,1107,0.000100
"2021-01-03 03:17:23,866",808,1628918,568.4,1236,0.000100
"2021-01-03 03:18:27,280",809,1632409,340.0,666,0.000100
"2021-01-03 03:19:09,356",810,1634719,224.0,420,0.000100
"2021-01-03 03:20:05,653",811,1637802,299.6,581,0.000100
"2021-01-03 03:20:34,433",812,1639395,154.7,278,0.000100
"2021-01-03 03:21:33,882",813,1642663,317.8,619,0.000100
"2021-01-03 03:22:37,014",814,1646142,339.5,663,0.000100
"2021-01-03 03:23:42,221",815,1649713,346.7,688,0.000100
"2021-01-03 03:24:41,707",816,1652975,317.0,619,0.000100
"2021-01-03 03:26:48,399",817,1659933,677.9,1524,0.000100
"2021-01-03 03:28:16,948",818,1664786,471.6,984,0.000100
"2021-01-03 03:29:55,585",819,1670178,523.7,1120,0.000100
"2021-01-03 03:31:22,482",820,1674933,462.4,963,0.000100
"2021-01-03 03:33:22,592",821,1681511,640.1,1425,0.000100
"2021-01-03 03:34:22,554",822,1684789,318.2,625,0.000100
"2021-01-03 03:35:24,552",823,1688192,331.6,649,0.000100
"2021-01-03 03:36:20,846",824,1691279,300.4,581,0.000100
"2021-01-03 03:37:04,005",825,1693655,231.0,433,0.000100
"2021-01-03 03:37:32,969",826,1695248,155.2,280,0.000100
"2021-01-03 03:39:23,779",827,1701340,594.0,1287,0.000100
"2021-01-03 03:41:11,612",828,1707261,576.5,1245,0.000100
"2021-01-03 03:43:21,212",829,1714389,693.7,1563,0.000100
"2021-01-03 03:45:24,233",830,1721151,658.9,1465,0.000100
"2021-01-03 03:46:53,126",831,1726048,478.6,987,0.000100
"2021-01-03 03:48:10,454",832,1730325,417.8,837,0.000100
"2021-01-03 03:49:18,588",833,1734084,367.0,723,0.000100
"2021-01-03 03:49:39,617",834,1735235,111.3,199,0.000100
"2021-01-03 03:50:53,443",835,1739312,398.5,793,0.000100
"2021-01-03 03:50:58,019",836,1739562,23.6,41,0.000100
"2021-01-03 03:53:01,988",837,1746400,666.5,1479,0.000100
"2021-01-03 03:55:09,419",838,1753426,685.9,1531,0.000100
"2021-01-03 03:55:55,156",839,1755951,246.4,460,0.000100
"2021-01-03 03:57:26,475",840,1760989,491.6,1018,0.000100
"2021-01-03 03:58:00,870",841,1762883,185.2,337,0.000100
"2021-01-03 03:59:08,954",842,1766639,367.2,722,0.000100
"2021-01-03 04:00:18,050",843,1770446,372.0,734,0.000100
"2021-01-03 04:01:26,428",844,1774216,368.3,726,0.000100
"2021-01-03 04:03:29,383",845,1780995,662.5,1464,0.000100
"2021-01-03 04:05:33,645",846,1787836,667.1,1483,0.000100
"2021-01-03 04:07:19,664",847,1793667,569.2,1220,0.000100
"2021-01-03 04:08:09,155",848,1796401,267.2,503,0.000100
"2021-01-03 04:09:18,184",849,1800204,371.8,734,0.000100
"2021-01-03 04:11:22,447",850,1807049,668.3,1483,0.000100
"2021-01-03 04:13:55,161",851,1815492,825.0,1926,0.000100
"2021-01-03 04:15:31,102",852,1820789,517.5,1081,0.000100
"2021-01-03 04:17:00,956",853,1825742,482.5,999,0.000100
"2021-01-03 04:18:15,075",854,1829827,397.5,796,0.000100
"2021-01-03 04:19:52,001",855,1835174,520.4,1094,0.000100
"2021-01-03 04:21:52,933",856,1841842,650.8,1434,0.000100
"2021-01-03 04:23:07,858",857,1845982,403.6,807,0.000100
"2021-01-03 04:24:43,770",858,1851276,516.1,1081,0.000100
"2021-01-03 04:25:51,065",859,1854992,362.0,712,0.000100
"2021-01-03 04:27:56,568",860,1861918,676.1,1502,0.000100
"2021-01-03 04:28:39,727",861,1864294,230.4,432,0.000100
"2021-01-03 04:30:44,394",862,1871178,670.3,1489,0.000100
"2021-01-03 04:32:22,286",863,1876565,525.3,1107,0.000100
"2021-01-03 04:33:04,961",864,1878927,229.5,427,0.000100
